[Tangents] cambiar
0 67.1809537180633
0.00647675131611702 67.1781391124828
0.012953502632234 67.1584519489525
0.019430253948351 67.1051476218366
0.0259070052644681 67.0018921861886
0.0323837565805851 66.8332040769673
0.0388605078967021 66.5849972207549
0.0453372592128191 66.2451342078444
0.0518140105289361 65.8038830703545
0.0582907618450531 65.2574803277657
0.0647675131611702 64.6138137591079
0.0712442644772872 63.8828089600577
0.0777210157934042 63.0739687294786
0.0841977671095212 62.1960359652861
0.0906745184256382 61.256820949106
0.0971512697417552 60.2631493622953
0.103628021057872 59.220888669234
0.110104772373989 58.1350189615019
0.116581523690106 57.0097242935119
0.123058275006223 55.8484891595279
0.12953502632234 54.6541911980023
0.136011777638457 53.4291855669802
0.142488528954574 52.1753791656067
0.148965280270691 50.8942944656769
0.155442031586808 49.5871235607495
0.161918782902925 48.2547734256673
0.168395534219042 46.8979034985976
0.174872285535159 45.5169566727417
0.181349036851276 44.1121846894085
0.187825788167393 42.6836688009032
0.19430253948351 41.2313364440365
0.200779290799628 39.7549745448848
0.207256042115744 38.2543128006722
0.213732793431862 36.731732831391
0.220209544747979 35.1928555461827
0.226686296064096 33.6430529990516
0.233163047380213 32.0873007839371
0.23963979869633 30.5302692337143
0.246116550012447 28.9764034414376
0.252593301328564 27.4299931249812
0.259070052644681 25.8952334063362
0.265546803960798 24.376277515026
0.272023555276915 22.8772823058545
0.278500306593032 21.402447338235
0.284977057909149 19.9560481178286
0.291453809225266 18.5424639628481
0.297930560541383 17.1662008336959
0.3044073118575 15.8319093592047
0.310884063173617 14.5441853459532
0.317360814489734 13.304610024855
0.323837565805851 12.1124918414511
0.330314317121968 10.9672373938528
0.336791068438085 9.86839152067596
0.343267819754202 8.81561752654547
0.349744571070319 7.80868008587327
0.356221322386436 6.84743033985814
0.362698073702553 5.93179280626121
0.36917482501867 5.06175380179818
0.375651576334787 4.23735113917701
0.382128327650904 3.45866490938456
0.388605078967021 2.72580919805614
0.395081830283138 2.03892461505809
0.401558581599255 1.39817154056504
0.408035332915372 0.803724010265425
0.414512084231489 0.255764177897794
0.420988835547606 -0.245522694114899
0.427465586863723 -0.699952755007443
0.43394233817984 -1.10734762784713
0.440419089495957 -1.46753803775327
0.446895840812074 -1.7803670250143
0.453372592128191 -2.04569275764699
0.459849343444308 -2.26339095449567
0.466326094760425 -2.43409349303475
0.472802846076542 -2.5624404678792
0.479279597392659 -2.65444116275479
0.485756348708776 -2.71612866710263
0.492233100024893 -2.75355223826481
0.49870985134101 -2.77277167753819
0.505186602657127 -2.779852854111
